Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,class
541,589,2,663,0,159,3,93727,3,697,1,3,14.624,2,0.2,0
541,589,2,663,0,159,3,93727,3,325,0,16,697.16,5,0.2,0
541,589,2,663,0,159,3,93727,3,176,0,9,30.93,1,0,0
541,589,2,663,0,159,3,93727,3,653,1,3,27.496,7,0.2,0
116,142,3,473,1,477,2,71854,2,126,0,5,605.34,6,0,0
1073,1162,0,754,0,438,3,94110,3,332,0,16,210.008,1,0.2,0
233,265,0,771,1,211,12,46203,0,413,1,1,54.96,3,0,0
1173,1280,3,226,0,93,18,21044,1,314,0,9,164.22,3,0,0
1173,1280,3,226,0,93,18,21044,1,6,0,4,362.94,3,0,0
1173,1280,3,226,0,93,18,21044,1,1564,2,0,59.98,2,0,0
1137,1250,3,252,0,440,3,95123,3,1406,1,14,332.94,3,0,0
1137,1250,3,252,0,440,3,95123,3,704,1,3,39.872,2,0.2,0
1185,1290,2,154,1,452,45,98115,3,1452,1,15,13.68,2,0,0
1109,1212,3,328,1,67,41,75007,0,751,1,3,3.318,3,0.8,1
983,1056,0,436,2,16,44,22204,2,785,1,3,10.44,1,0,0
1063,1195,2,80,1,266,3,90032,3,330,0,16,136.464,2,0.2,0
1063,1195,2,80,1,266,3,90032,3,1744,2,13,333.576,3,0.2,0
1063,1195,2,80,1,266,3,90032,3,648,1,3,12.544,2,0.2,0
760,833,3,356,0,155,11,60423,0,385,1,1,20.768,8,0.8,1
281,310,2,264,0,452,45,98105,3,1525,2,0,43.5,3,0,0
635,694,3,94,1,374,36,19143,1,915,1,8,12.576,4,0.2,0
322,365,3,254,0,94,9,31907,2,1491,2,0,249.95,5,0,0
322,365,3,254,0,94,9,31907,2,1264,1,12,49.12,4,0,0
165,252,0,770,0,500,44,23464,2,375,1,1,182.91,3,0,0
601,540,2,572,2,121,45,98198,3,812,1,3,107.648,2,0.2,0
595,640,2,30,1,38,36,18018,1,93,0,5,99.372,2,0.3,1
595,640,2,30,1,38,36,18018,1,251,0,9,33.568,2,0.2,1
1123,1124,3,129,0,345,34,73120,0,1210,1,12,10.56,2,0,0
58,90,3,219,0,395,3,91730,3,1278,1,12,38.88,6,0,0
192,103,0,788,0,266,3,90032,3,1121,1,12,35.2,5,0,0
129,161,3,482,2,374,36,19120,1,1026,1,12,45.528,3,0.2,0
1226,1220,0,729,2,207,41,77036,0,1701,2,13,196.776,3,0.2,0
1226,1220,0,729,2,207,41,77036,0,638,1,3,2.92,2,0.8,1
1226,1220,0,729,2,207,41,77036,0,364,0,16,200.795,1,0.3,1
1226,1220,0,729,2,207,41,77036,0,1537,2,0,46.688,4,0.2,1
1226,1220,0,729,2,207,41,77036,0,571,1,2,21.864,3,0.2,0
1215,176,0,170,1,452,45,98103,3,1132,1,12,11.76,2,0,0
1215,176,0,170,1,452,45,98103,3,1244,1,12,167.94,3,0,0
1215,176,0,170,1,452,45,98103,3,411,1,1,3.89,1,0,0
223,262,3,515,2,527,30,10701,1,1650,2,11,52.44,4,0,0
1138,1227,1,125,0,438,3,94110,3,147,0,9,32.36,4,0,0
1138,1227,1,125,0,438,3,94110,3,464,1,1,406.6,5,0,0
19,22,1,396,1,266,3,90008,3,185,0,9,27.92,4,0,0
19,22,1,396,1,266,3,90008,3,327,0,16,399.672,7,0.2,1
264,293,0,581,2,295,8,33142,2,643,1,3,3.744,4,0.7,1
298,324,2,721,0,60,43,5408,1,58,0,5,715.2,3,0,0
330,378,3,433,1,150,2,72701,2,1580,2,0,159.8,4,0,0
330,378,3,433,1,150,2,72701,2,1546,2,0,44.75,5,0,0
1143,1248,3,66,2,344,41,79762,0,128,0,5,340.116,6,0.3,1
413,343,3,602,0,500,44,23464,2,1222,1,12,105.52,4,0,0
1228,1227,3,24,0,299,47,53209,0,1517,2,0,13.48,1,0,0
184,107,3,192,0,123,20,48234,0,1354,1,14,85.52,2,0,0
1220,1221,3,709,1,410,21,55901,0,192,0,9,6.16,2,0,0
1220,1221,3,709,1,410,21,55901,0,1143,1,12,36.84,3,0,0
583,735,3,243,1,452,45,98105,3,974,1,10,44.4,3,0,0
808,862,0,462,0,267,4,80027,3,871,1,7,21.24,9,0.2,0
808,862,0,462,0,267,4,80027,3,766,1,3,9.552,8,0.7,1
808,862,0,462,0,267,4,80027,3,44,0,4,89.991,3,0.7,1
691,859,3,15,2,438,3,94122,3,1065,1,12,163.96,4,0,0
1229,1240,3,443,0,207,41,77036,0,1162,1,12,17.904,2,0.2,0
1229,1240,3,443,0,207,41,77036,0,121,0,5,966.7,5,0.3,1
1229,1240,3,443,0,207,41,77036,0,1049,1,12,182.112,6,0.2,0
867,935,0,595,0,295,8,33180,2,1414,1,14,4.464,1,0.2,0
376,420,3,493,0,287,33,44256,1,361,0,16,51.588,1,0.4,1
1047,1143,3,96,1,418,21,55113,0,948,1,10,50.4,8,0,0
593,647,3,229,0,207,41,77041,0,1073,1,12,89.568,2,0.2,0
990,1079,3,754,0,527,30,10701,1,285,0,9,14.89,1,0,0
990,1079,3,754,0,527,30,10701,1,1781,2,13,543.92,8,0,0
1185,1290,0,237,1,437,3,92037,3,860,1,7,4.08,2,0,0
1185,1290,0,237,1,437,3,92037,3,984,1,10,18.9,3,0,0
798,960,3,34,1,464,44,22153,2,346,0,16,2275.5,10,0,0
798,960,3,34,1,464,44,22153,2,1545,2,0,1979.7,6,0,0
798,960,3,34,1,464,44,22153,2,960,1,10,62.1,6,0,0
220,255,3,8,0,116,11,62521,0,79,0,5,37.296,2,0.3,1
1177,1276,0,408,2,163,41,75043,0,187,0,9,8.544,2,0.6,1
461,502,3,116,1,343,30,11572,1,159,0,9,68.95,5,0,0
461,502,3,116,1,343,30,11572,1,1289,1,14,296.37,3,0,0
461,502,3,116,1,343,30,11572,1,1776,2,13,39.98,2,0,0
234,262,0,555,0,207,41,77095,0,110,0,5,191.058,3,0.3,1
234,262,0,555,0,207,41,77095,0,602,1,2,13.04,5,0.2,0
234,262,0,555,0,207,41,77095,0,776,1,3,1525.188,6,0.8,1
1068,1175,3,719,2,179,31,27834,2,1008,1,10,9.216,4,0.2,0
1068,1175,3,719,2,179,31,27834,2,1439,1,15,28.048,2,0.2,0
691,859,3,208,1,438,3,94110,3,145,0,9,64.96,2,0,0
691,859,3,208,1,438,3,94110,3,855,1,7,30.56,4,0,0
753,869,3,217,0,178,31,27405,2,85,0,5,187.056,9,0.2,0
125,191,0,244,2,228,40,37918,2,220,0,9,11.808,2,0.2,0
125,191,0,244,2,228,40,37918,2,311,0,9,9.656,1,0.2,0
125,191,0,244,2,228,40,37918,2,1205,1,12,20.736,4,0.2,0
125,191,0,244,2,228,40,37918,2,672,1,3,27.36,3,0.7,1
125,191,0,244,2,228,40,37918,2,318,0,16,2314.116,7,0.4,1
125,191,0,244,2,228,40,37918,2,799,1,3,34.236,4,0.7,1
125,191,0,244,2,228,40,37918,2,266,0,9,19.76,2,0.2,0
1165,1279,2,753,0,171,25,68801,0,1248,1,12,15.96,2,0,0
402,448,3,774,0,240,3,90712,3,592,1,2,16.9,5,0,0
402,448,3,774,0,240,3,90712,3,295,0,9,25.08,6,0,0
20,42,3,671,1,247,19,1841,1,572,1,2,6.68,2,0,0
72,87,2,474,0,266,3,90049,3,1148,1,12,19.44,3,0,0
595,646,3,545,0,207,41,77036,0,1682,2,13,31.92,2,0.2,0
373,409,2,71,0,329,30,10035,1,694,1,3,33.568,2,0.2,0
1217,1327,3,182,0,329,30,10011,1,308,0,9,63.94,1,0,0
1217,1327,3,182,0,329,30,10011,1,692,1,3,60.6,5,0.2,0
1217,1327,3,182,0,329,30,10011,1,1435,1,15,22.72,4,0,0
1084,1216,3,415,0,330,6,19711,1,193,0,9,10.68,4,0,0
1084,1216,3,415,0,330,6,19711,1,1154,1,12,17.34,3,0,0
1084,1216,3,415,0,330,6,19711,1,1178,1,12,3.38,1,0,0
760,825,3,499,1,452,45,98105,3,703,1,3,26.976,4,0.2,0
111,141,3,36,1,451,1,85254,3,1017,1,12,307.776,7,0.2,0
306,229,2,238,0,343,30,11572,1,1372,1,14,244.55,5,0,0
306,229,2,238,0,343,30,11572,1,860,1,7,12.24,6,0,0
306,229,2,238,0,343,30,11572,1,1514,2,0,13.98,2,0,0
306,229,2,238,0,343,30,11572,1,1535,2,0,899.95,5,0,0
242,283,3,376,1,109,41,75220,0,860,1,7,1.632,1,0.2,0
242,283,3,376,1,109,41,75220,0,1856,2,13,267.96,5,0.2,0
92,109,2,692,0,410,30,14609,1,1531,2,0,31.95,1,0,0
551,593,2,678,0,266,3,90045,3,1384,1,14,725.84,4,0,0
551,593,2,678,0,266,3,90045,3,797,1,3,10.896,3,0.2,0
551,593,2,678,0,266,3,90045,3,673,1,3,8.544,2,0.2,0
67,5,3,175,1,523,21,55125,0,783,1,3,32.34,3,0,0
67,5,3,175,1,523,21,55125,0,1248,1,12,39.9,5,0,0
423,358,3,461,0,361,11,60068,0,1081,1,12,143.856,9,0.2,0
1225,1230,3,789,1,109,41,75217,0,1274,1,12,41.92,4,0.2,0
1225,1230,3,789,1,109,41,75217,0,1767,2,13,329.584,2,0.2,0
1211,1319,0,185,1,308,16,71203,2,636,1,3,87.28,8,0,0
727,796,3,27,1,266,3,90004,3,91,0,5,279.456,6,0.2,0
727,796,3,27,1,266,3,90004,3,1200,1,12,8,2,0,0
1207,175,3,48,0,438,3,94109,3,760,1,3,27.24,5,0.2,0
1110,1110,3,716,0,438,3,94122,3,1581,2,0,16.36,1,0,0
1110,1110,3,716,0,438,3,94122,3,1297,1,14,15.78,2,0,0
1110,1110,3,716,0,438,3,94122,3,623,1,2,45.98,2,0,0
630,681,3,242,1,150,31,28314,2,30,0,4,198.272,8,0.2,1
923,882,0,557,1,109,41,75217,0,1342,1,14,720.76,5,0.2,0
388,34,3,138,0,520,14,67212,0,160,0,9,70.56,6,0,0
388,34,3,138,0,520,14,67212,0,402,1,1,81.96,2,0,0
22,39,2,239,1,464,35,97477,3,389,1,1,64.864,4,0.2,0
240,273,3,259,0,207,41,77041,0,1843,2,13,151.192,1,0.2,0
829,902,3,67,0,452,45,98103,3,1793,2,13,88.776,3,0.2,0
829,902,3,67,0,452,45,98103,3,1010,1,10,11.56,4,0,0
829,902,3,67,0,452,45,98103,3,1330,1,14,15.58,1,0,0
1134,1235,0,431,1,2,33,44312,1,1211,1,12,85.056,3,0.2,0
709,660,3,565,1,341,20,48237,0,304,0,9,273.96,2,0,0
709,660,3,565,1,341,20,48237,0,293,0,9,306.9,3,0,0
141,178,3,22,1,207,41,77041,0,1206,1,12,15.552,3,0.2,0
141,178,3,22,1,207,41,77041,0,344,0,16,347.361,7,0.3,1
141,178,3,22,1,207,41,77041,0,1085,1,12,10.368,2,0.2,0
784,851,3,654,1,452,45,98103,3,1581,2,0,98.16,6,0,0
784,851,3,654,1,452,45,98103,3,611,1,2,31.44,3,0,0
405,439,0,553,1,374,36,19134,1,846,1,7,348.488,7,0.2,0
405,439,0,553,1,374,36,19134,1,1339,1,14,172.736,4,0.2,1
1042,1138,3,392,0,266,3,90045,3,1055,1,12,15.54,3,0,0
1042,1138,3,392,0,266,3,90045,3,1618,2,11,105.552,6,0.2,0
1221,1323,2,225,1,207,41,77070,0,1134,1,12,25.92,5,0.2,0
1221,1323,2,225,1,207,41,77070,0,919,1,8,15.808,8,0.2,0
1221,1323,2,225,1,207,41,77070,0,1149,1,12,10.368,2,0.2,0
887,1073,3,130,0,374,36,19143,1,1737,2,13,358.2,3,0.4,0
887,1073,3,130,0,374,36,19143,1,1700,2,13,545.916,14,0.4,0
517,565,3,293,0,415,2,72756,2,667,1,3,40.41,9,0,0
449,487,2,183,1,266,3,90045,3,1745,2,13,167.976,3,0.2,0
449,487,2,183,1,266,3,90045,3,1595,2,0,109.53,3,0,0
449,487,2,183,1,266,3,90045,3,1002,1,10,9.82,2,0,0
200,223,2,556,1,452,45,98105,3,640,1,3,26.352,3,0.2,0
231,275,3,309,1,521,6,19805,1,980,1,10,22.5,6,0,0
231,275,3,309,1,521,6,19805,1,964,1,10,9.96,2,0,0
231,275,3,309,1,521,6,19805,1,737,1,3,213.08,7,0,0
231,275,3,309,1,521,6,19805,1,2,0,4,1025.88,6,0,0
228,259,2,367,1,391,42,84604,3,1196,1,12,21.98,7,0,0
1189,1282,1,247,1,438,3,94110,3,225,0,9,63.2,5,0,0
240,285,3,490,1,266,3,90004,3,450,1,1,39,12,0,0
1201,134,3,92,1,241,33,43130,1,746,1,3,2.907,3,0.7,1
711,664,3,320,0,266,3,90004,3,12,0,4,556.665,5,0.15,0
1179,1279,0,523,0,452,45,98103,3,1459,2,0,71.98,2,0,0
1179,1279,0,523,0,452,45,98103,3,1463,2,0,79.98,2,0,0
1080,1183,3,30,1,329,30,10024,1,794,1,3,24.672,4,0.2,0
1080,1183,3,30,1,329,30,10024,1,642,1,3,3.744,1,0.2,0
465,502,3,774,0,266,3,90045,3,1765,2,13,445.96,5,0.2,0
465,502,3,774,0,266,3,90045,3,1556,2,0,36.24,1,0,0
465,502,3,774,0,266,3,90045,3,913,1,8,10.65,3,0,0
419,350,3,224,1,438,3,94109,3,1197,1,12,87.92,4,0,0
419,350,3,224,1,438,3,94109,3,753,1,3,22.424,1,0.2,0
419,350,3,224,1,438,3,94109,3,705,1,3,90.48,3,0.2,0
419,350,3,224,1,438,3,94109,3,1354,1,14,42.76,1,0,0
1165,1275,3,766,0,89,29,88101,3,720,1,3,10.08,7,0.2,0
1165,1275,3,766,0,89,29,88101,3,1599,2,0,101.34,3,0,0
1137,1238,0,740,0,520,14,67212,0,1798,2,13,224.75,5,0,0
1186,1299,3,450,0,80,11,60653,0,386,1,1,73.176,6,0.8,1
1186,1299,3,450,0,80,11,60653,0,1280,1,12,20.736,4,0.2,0
1186,1299,3,450,0,80,11,60653,0,1833,2,13,39.984,2,0.2,1
179,200,2,40,1,348,25,68104,0,805,1,3,15.36,2,0,0
137,159,0,355,0,207,41,77041,0,1273,1,12,36.288,7,0.2,0
137,159,0,355,0,207,41,77041,0,1752,2,13,150.384,2,0.2,0
589,687,2,172,0,374,36,19134,1,1784,2,13,280.782,3,0.4,1
589,687,2,172,0,374,36,19134,1,1555,2,0,31.984,2,0.2,0
388,34,3,590,0,266,3,90045,3,642,1,3,11.232,3,0.2,0
281,310,2,594,1,407,15,40475,2,1088,1,12,26.4,5,0,0
30,53,3,362,0,506,5,6708,1,521,1,2,3.52,2,0,0
392,437,0,569,0,266,3,90045,3,1568,2,0,1649.95,5,0,0
392,437,0,569,0,266,3,90045,3,174,0,9,111.9,6,0,0
842,897,1,509,2,266,3,90036,3,40,0,4,599.165,5,0.15,0
1171,1313,0,729,2,438,3,94122,3,1390,1,14,46.53,3,0,0
1219,1321,0,607,0,429,8,33710,2,205,0,9,31.984,2,0.2,0
132,157,3,280,2,240,33,44107,1,394,1,1,161.568,2,0.2,0
132,157,3,280,2,240,33,44107,1,1155,1,12,4.064,1,0.2,0
132,157,3,280,2,240,33,44107,1,748,1,3,6.216,4,0.7,1
671,726,3,460,0,72,1,85224,3,477,1,2,8.896,4,0.2,0
120,151,3,649,2,266,3,90008,3,383,1,1,1640.7,5,0,0
120,151,3,649,2,266,3,90008,3,1477,2,0,270,3,0,0
1009,1094,0,225,1,360,8,32137,2,189,0,9,19.52,2,0.2,0
1009,1094,0,225,1,360,8,32137,2,713,1,3,9.81,5,0.7,1
1009,1094,0,225,1,360,8,32137,2,249,0,9,213.216,3,0.2,0
694,756,3,262,0,329,30,10035,1,830,1,3,588.784,2,0.2,0
211,246,2,743,0,221,8,33458,2,550,1,2,2.064,1,0.2,0
1235,1235,3,35,0,168,1,85301,3,1076,1,12,6.368,2,0.2,0
638,702,3,391,0,329,30,10035,1,1552,2,0,99.6,1,0,0
638,702,3,391,0,329,30,10035,1,715,1,3,62.296,13,0.2,0
638,702,3,391,0,329,30,10035,1,489,1,2,10.71,3,0,0
983,1068,3,75,2,207,41,77041,0,877,1,7,20.936,1,0.2,0
1085,1193,3,233,1,329,30,10035,1,1806,2,13,33,6,0,0
1085,1193,3,233,1,329,30,10035,1,1538,2,0,249.95,5,0,0
1139,1256,3,730,2,346,14,66062,0,1419,1,15,357.93,3,0,0
1139,1256,3,730,2,346,14,66062,0,1497,2,0,57.4,5,0,0
1139,1256,3,730,2,346,14,66062,0,826,1,3,331.96,2,0,0
1139,1256,3,730,2,346,14,66062,0,258,0,9,40.56,2,0,0
972,1068,3,441,2,461,26,89431,3,1447,1,15,86.2,5,0,0
750,819,3,594,1,413,11,61107,0,1276,1,12,38.016,6,0.2,0
681,803,3,490,1,374,36,19143,1,1334,1,14,8.384,1,0.2,0
681,803,3,490,1,374,36,19143,1,567,1,2,6.848,2,0.2,0
389,35,3,108,0,135,45,98026,3,901,1,8,19.6,5,0,0
389,35,3,108,0,135,45,98026,3,291,0,9,68.46,2,0,0
1218,1320,2,597,0,438,3,94122,3,802,1,3,13.344,6,0.2,0
1218,1320,2,597,0,438,3,94122,3,333,0,16,1478.272,8,0.2,0
548,598,3,762,1,19,31,28806,2,1364,1,14,16.272,1,0.2,1
1205,187,3,73,0,266,3,90032,3,192,0,9,9.24,3,0,0
23,36,0,763,0,451,1,85254,3,783,1,3,32.34,10,0.7,1
23,36,0,763,0,451,1,85254,3,1063,1,12,56.064,4,0.2,0
23,36,0,763,0,451,1,85254,3,869,1,7,108.72,5,0.2,0
23,36,0,763,0,451,1,85254,3,15,0,4,181.47,5,0.7,1
435,475,2,718,0,207,41,77095,0,1046,1,12,16.176,3,0.2,0
922,897,3,192,0,438,3,94109,3,95,0,5,122.352,3,0.2,0
1195,1292,0,427,2,437,3,92105,3,55,0,5,585.552,3,0.2,0
1195,1292,0,427,2,437,3,92105,3,1280,1,12,19.44,3,0,0
798,967,3,395,0,187,33,45011,1,452,1,1,123.92,5,0.2,0
349,390,3,766,0,362,4,80134,3,152,0,9,13.36,5,0.2,0
349,390,3,766,0,362,4,80134,3,1372,1,14,78.256,2,0.2,1
349,390,3,766,0,362,4,80134,3,3,0,4,102.018,7,0.7,1
378,402,1,789,1,158,25,68025,0,1410,1,14,750.68,2,0,0
846,913,0,244,2,278,21,55369,0,974,1,10,44.4,3,0,0
846,913,0,244,2,278,21,55369,0,1332,1,14,84.55,5,0,0
846,913,0,244,2,278,21,55369,0,1197,1,12,17.94,3,0,0
240,273,3,696,0,330,6,19711,1,727,1,3,128.4,3,0,0
587,735,3,414,1,295,8,33180,2,678,1,3,1.869,1,0.7,1
188,115,3,175,1,437,3,92105,3,1717,2,13,103.192,1,0.2,0
188,115,3,175,1,437,3,92105,3,1521,2,0,36,2,0,0
188,115,3,175,1,437,3,92105,3,1562,2,0,239.96,4,0,0
188,115,3,175,1,437,3,92105,3,1364,1,14,40.68,2,0,0
62,516,3,249,0,295,8,33142,2,81,0,5,419.136,4,0.2,1
320,359,3,584,0,295,8,33178,2,852,1,7,23.472,3,0.2,0
141,170,3,543,2,434,41,78207,0,807,1,3,3.592,4,0.8,1
613,737,2,80,1,216,8,32216,2,1853,2,13,23.976,3,0.2,1
613,737,2,80,1,216,8,32216,2,947,1,10,6.264,3,0.2,0
613,737,2,80,1,216,8,32216,2,419,1,1,20.808,3,0.2,0
613,737,2,80,1,216,8,32216,2,110,0,5,218.352,3,0.2,1
46,56,0,143,0,207,41,77070,0,1306,1,14,18.16,2,0.2,0
270,287,1,206,2,438,3,94122,3,1429,1,15,7.36,2,0,0
270,287,1,206,2,438,3,94122,3,971,1,10,41.4,4,0,0
270,287,1,206,2,438,3,94122,3,1,0,4,411.332,4,0.15,1
1216,1326,3,674,1,374,36,19140,1,687,1,3,7.656,4,0.7,1
835,906,3,323,0,281,33,43302,1,1580,2,0,63.92,2,0.2,0
946,1024,2,526,0,329,30,10024,1,508,1,2,6.56,2,0,0
946,1024,2,526,0,329,30,10024,1,954,1,10,7.83,3,0,0
946,1024,2,526,0,329,30,10024,1,1589,2,0,41.9,2,0,0
946,1024,2,526,0,329,30,10024,1,83,0,5,664.146,6,0.1,0
946,1024,2,526,0,329,30,10024,1,1268,1,12,8.96,2,0,0
237,314,3,750,1,374,36,19140,1,195,0,9,3.312,1,0.2,0
237,314,3,750,1,374,36,19140,1,414,1,1,20.136,3,0.2,0
237,314,3,750,1,374,36,19140,1,888,1,7,8.856,3,0.2,0
237,314,3,750,1,374,36,19140,1,1740,2,13,859.2,4,0.4,1
187,202,1,356,0,266,3,90036,3,1024,1,12,61.96,2,0,0
708,664,3,591,0,458,9,30080,2,874,1,7,17.92,4,0,0
186,105,3,484,0,438,3,94122,3,188,0,9,145.9,5,0,0
736,807,3,350,0,80,11,60653,0,1120,1,12,56.704,2,0.2,0
736,807,3,350,0,80,11,60653,0,1756,2,13,11.12,2,0.2,0
470,574,3,368,0,286,35,97504,3,1025,1,12,32.896,4,0.2,0
470,574,3,368,0,286,35,97504,3,1018,1,12,22.776,3,0.2,0
797,876,0,274,0,329,30,10009,1,1738,2,13,239.97,3,0,0
797,876,0,274,0,329,30,10009,1,466,1,1,160.32,2,0,0
797,876,0,274,0,329,30,10009,1,1725,2,13,128.85,3,0,0
229,261,2,419,1,209,0,35810,2,1568,2,0,1319.96,4,0,0
404,450,3,541,1,374,36,19134,1,125,0,5,239.96,10,0.3,1
404,450,3,541,1,374,36,19134,1,291,0,9,54.768,2,0.2,0
404,450,3,541,1,374,36,19134,1,493,1,2,13.392,3,0.2,0
404,450,3,541,1,374,36,19134,1,1181,1,12,23.92,5,0.2,0
404,450,3,541,1,374,36,19134,1,1471,2,0,255.968,4,0.2,1
909,978,0,147,0,448,3,95051,3,667,1,3,21.552,6,0.2,0
909,978,0,147,0,448,3,95051,3,470,1,1,58.24,4,0,0
315,341,0,694,2,262,3,90805,3,1059,1,12,80.28,12,0,0
691,859,3,245,1,266,3,90008,3,560,1,2,9.78,2,0,0
667,722,3,506,2,447,3,93101,3,922,1,8,1.81,1,0,0
817,762,0,9,2,329,30,10009,1,1218,1,12,37.94,2,0,0
588,736,3,671,1,216,8,32216,2,1677,2,13,79.96,5,0.2,0
1117,1113,3,736,1,69,41,75104,0,1262,1,12,115.296,3,0.2,0
352,438,3,381,0,348,25,68104,0,1738,2,13,2479.96,4,0,0
912,978,0,149,0,258,2,72209,2,1485,2,0,179.94,6,0,0
912,978,0,149,0,258,2,72209,2,1546,2,0,26.85,3,0,0
912,978,0,149,0,258,2,72209,2,1551,2,0,323.37,3,0,0
912,978,0,149,0,258,2,72209,2,1023,1,12,59.94,3,0,0
912,978,0,149,0,258,2,72209,2,708,1,3,64.14,3,0,0
912,978,0,149,0,258,2,72209,2,659,1,3,11.67,3,0,0
912,978,0,149,0,258,2,72209,2,1107,1,12,12.96,2,0,0
625,690,3,716,0,334,25,68701,0,723,1,3,17.43,3,0,0
766,831,3,458,0,80,11,60653,0,56,0,5,181.986,2,0.3,1
766,831,3,458,0,80,11,60653,0,766,1,3,1.592,2,0.8,1
766,831,3,458,0,80,11,60653,0,1420,1,15,22.344,3,0.2,0
348,397,3,278,1,489,1,85705,3,324,0,16,455.97,6,0.5,1
348,397,3,278,1,489,1,85705,3,644,1,3,10.44,6,0.7,1
348,397,3,278,1,489,1,85705,3,726,1,3,5.214,2,0.7,1
1183,1291,3,506,2,96,27,3301,1,1349,1,14,67.4,5,0,0
1228,1328,0,395,0,125,42,84020,3,222,0,9,25.16,2,0,0
1228,1328,0,395,0,125,42,84020,3,1785,2,13,126.56,4,0.2,0
270,327,0,688,0,438,3,94109,3,470,1,1,43.68,3,0,0
270,327,0,688,0,438,3,94109,3,1559,2,0,139.93,7,0,0
205,236,3,189,1,207,41,77036,0,572,1,2,2.672,1,0.2,0
205,236,3,189,1,207,41,77036,0,1421,1,15,16.656,6,0.2,1
205,236,3,189,1,207,41,77036,0,1567,2,0,79.512,3,0.2,0
205,236,3,189,1,207,41,77036,0,1250,1,12,36.288,7,0.2,0
205,236,3,189,1,207,41,77036,0,44,0,4,67.9932,1,0.32,1
125,195,2,410,1,310,0,36116,2,243,0,9,10.16,2,0,0
328,364,3,424,1,215,22,39212,2,274,0,9,6.16,2,0,0
328,364,3,424,1,215,22,39212,2,587,1,2,56.3,2,0,0
410,332,3,336,0,338,26,89031,3,1015,1,12,6.48,1,0,0
410,332,3,336,0,338,26,89031,3,1292,1,14,1325.85,5,0,0
410,332,3,336,0,338,26,89031,3,1011,1,10,14.94,3,0,0
590,688,2,354,1,21,9,30318,2,684,1,3,34.54,1,0,0
590,688,2,354,1,21,9,30318,2,1602,2,6,2999.95,5,0,0
590,688,2,354,1,21,9,30318,2,655,1,3,64.12,4,0,0
520,551,1,719,2,80,11,60610,0,494,1,2,19.456,4,0.2,0
520,551,1,719,2,80,11,60610,0,1637,2,11,209.986,2,0.3,0
520,551,1,719,2,80,11,60610,0,576,1,2,29.76,5,0.2,0
520,551,1,719,2,80,11,60610,0,107,0,5,89.768,1,0.3,1
520,551,1,719,2,80,11,60610,0,1602,2,6,959.984,2,0.2,0
520,551,1,719,2,80,11,60610,0,1137,1,12,15.552,3,0.2,0
520,551,1,719,2,80,11,60610,0,1725,2,13,34.36,1,0.2,1
405,447,3,245,1,94,33,43229,1,1082,1,12,98.376,3,0.2,0
405,447,3,245,1,94,33,43229,1,790,1,3,29.94,4,0.7,1
405,447,3,245,1,94,33,43229,1,1198,1,12,17.472,3,0.2,0
405,447,3,245,1,94,33,43229,1,1743,2,13,36.738,1,0.4,1
405,447,3,245,1,94,33,43229,1,1739,2,13,179.94,2,0.4,1
322,357,3,641,0,364,3,91104,3,311,0,9,383.64,6,0,0
322,357,3,641,0,364,3,91104,3,422,1,1,56.52,3,0,0
1235,1239,2,454,0,266,3,90004,3,600,1,2,6.56,2,0,0
1235,1239,2,454,0,266,3,90004,3,112,0,5,243.92,5,0.2,1
1235,1239,2,454,0,266,3,90004,3,1022,1,12,47.52,9,0,0
175,203,3,609,2,88,18,20735,1,139,0,9,19.98,1,0,0
822,774,3,609,2,329,30,10024,1,485,1,2,8,5,0,0
331,367,2,397,0,437,3,92037,3,274,0,9,6.16,2,0,0
285,430,3,782,2,329,30,10011,1,1358,1,14,83.56,4,0,0
285,430,3,782,2,329,30,10011,1,1723,2,13,546.06,3,0,0
285,430,3,782,2,329,30,10011,1,1353,1,14,269.49,3,0,0
539,579,0,293,0,241,3,93534,3,917,1,8,10.9,5,0,0
957,1047,3,272,2,175,24,59405,3,711,1,3,6.096,2,0.2,0
418,337,2,197,0,438,3,94110,3,1306,1,14,34.05,3,0,0
418,337,2,197,0,438,3,94110,3,1401,1,14,352.38,2,0,0
97,126,2,519,1,240,28,8701,1,97,0,5,245.98,2,0,0
97,126,2,519,1,240,28,8701,1,836,1,3,18.94,1,0,0
234,278,3,368,0,86,33,44105,1,799,1,3,59.913,7,0.7,1
1190,1283,1,99,1,247,19,1841,1,1707,2,13,391.98,2,0,0
1190,1283,1,99,1,247,19,1841,1,1746,2,13,437.85,3,0,0
1192,1301,3,665,0,96,27,3301,1,745,1,3,68.62,2,0,0
434,484,3,721,0,28,18,21215,1,1426,1,15,25.02,3,0,0
434,484,3,721,0,28,18,21215,1,489,1,2,10.71,3,0,0
161,173,1,227,0,94,33,43229,1,607,1,2,55.984,2,0.2,0
161,173,1,227,0,94,33,43229,1,891,1,7,14.48,5,0.2,0
161,173,1,227,0,94,33,43229,1,1543,2,0,142.488,3,0.2,1
1089,1182,2,736,1,207,41,77041,0,1393,1,14,14.16,1,0.2,0
1089,1182,2,736,1,207,41,77041,0,1259,1,12,79.92,5,0.2,0
391,440,3,105,1,329,30,10011,1,789,1,3,590.352,6,0.2,0
1175,1286,3,286,1,178,31,27405,2,187,0,9,17.088,2,0.2,0
